0,1,2,3,4,5,6,7,8,9,10,11,12,13
-436.53558,78.06773,4.945302,-17.76684,-3.2785907,17.725819,-16.893347,-10.29163,-15.394955,-0.9540973,-13.362118,0.5414949,-4.529288,5
-456.77783,105.243195,31.700558,-8.635152,6.421781,17.340073,-9.439795,-5.0688586,-15.942774,-3.5956802,-8.985542,-6.3840246,-3.3414972,7
-455.83002,75.48278,20.316034,-22.059101,0.41402924,8.66878,-10.224531,-8.951402,-17.682547,-3.5913668,-16.025469,-10.796961,-3.5749896,6
-454.61838,92.96315,21.14681,-17.037758,1.2262558,8.056631,-11.009958,-6.321309,-15.298318,-0.53248775,-14.158444,-9.166258,-3.6593294,3
-520.7174,89.535675,26.605461,-1.6492472,11.720456,16.067436,1.68262,-12.252179,-11.140656,-0.9026795,-12.042641,-1.1752201,-6.1711345,1
-488.12537,95.08366,7.6947546,-14.464166,1.709417,16.629467,-19.245638,-10.287106,-18.984858,0.52414453,-6.355553,-9.097673,0.82658136,8
-582.41504,87.77471,39.60168,14.221259,20.179932,16.104681,-15.1715,-13.547452,-10.297587,5.928105,-11.849419,6.442633,-6.5956054,4
-421.06558,62.58991,-20.129992,-13.321737,0.65453535,3.3852959,-18.544535,-1.4232132,-12.674505,0.16726026,-10.059076,12.631395,-1.6372477,5
-457.89777,81.75872,12.312971,-4.9471307,12.314807,4.978829,-12.010356,2.6556158,-9.685156,1.3340216,-5.520902,-0.5670278,-0.43903378,7
-417.53943,57.50845,0.8257675,-8.128182,-0.68479264,-0.6073032,-17.840767,1.436296,-14.930394,0.010188473,-19.462725,-2.6735966,-9.356459,6
-450.96097,74.73883,7.2574267,-8.096119,-0.18835156,-0.13710347,-10.767816,1.8482349,-12.583463,1.4077861,-13.947137,-7.072498,-2.243175,3
-487.04608,69.33681,8.811771,6.160311,10.108462,6.3200755,-8.228123,-3.5208688,-11.770324,0.018454127,-8.368194,3.1833677,-4.9849253,1
-414.56393,86.94433,-4.2038865,-8.383515,3.1829305,-0.9788064,-13.873204,2.9455523,-16.078495,-3.1429448,-15.769421,-4.439399,-3.7521913,8
-512.22455,83.79417,16.547283,13.149224,16.619013,10.940932,-11.337317,-12.255042,-12.822528,5.1111865,-10.758193,3.3625803,-3.352505,4
-400.28912,69.62654,-6.9210486,-24.481384,-11.433234,-2.2360933,-8.669332,2.9822505,-16.772558,-3.178691,-15.729149,6.99194,-0.50160587,5
-476.02277,82.83553,25.455118,-1.0191941,-3.2672422,0.515098,-5.8282604,5.140637,-18.792126,3.693768,-7.8891945,-1.6186669,-0.81226003,7
-429.31018,69.75984,6.6419764,-13.3144455,-7.7709694,2.1579802,-8.013239,1.6430403,-19.893578,-2.2051039,-16.982111,-2.6380987,-5.0636744,6
-428.16565,81.39995,13.043006,-16.640203,-5.917915,0.9325702,-7.8263164,4.3572474,-16.752958,-5.881066,-12.53807,-7.6418576,-3.238644,3
-490.68768,88.270226,21.500072,-3.8597653,-1.7066395,5.526727,-1.8283848,-9.369439,-15.6116,-0.73756343,-16.365784,1.7588333,-6.3030405,1
-435.34598,83.792305,14.823943,-8.119359,-9.769061,-7.545942,-4.798365,6.028565,-14.267913,2.6515594,-10.9431,-5.4690104,0.21077433,8
-529.868,87.788506,31.380087,6.6645584,7.034167,8.550687,-4.260618,-7.2744694,-12.159771,-0.5121907,-9.222405,1.7384778,-4.6306357,4
-382.99023,44.993526,-14.843855,9.436935,-0.19989921,2.6090982,-23.46561,-8.404524,-15.471446,-11.644629,-4.565177,0.17419802,6.007042,5
-463.09924,68.964676,17.79331,7.736099,17.364351,1.8035172,-14.344502,9.065777,-18.492172,-3.9375367,-8.770011,-1.9600781,2.7549825,7
-391.53943,52.064983,0.9037579,4.86779,4.425368,-2.7602158,-15.150439,1.9733564,-16.496124,-5.174213,-22.374193,-6.1095805,-3.2266684,6
-444.0714,76.23339,18.913664,7.055849,3.804744,-4.5481467,-12.6499815,5.0283155,-15.114518,-6.8166485,-13.693701,-9.133605,-2.3393881,3
-536.06384,66.327995,22.014132,20.165339,13.83319,8.138148,-2.2009182,-2.3083174,-12.123025,-2.4488127,-9.931542,1.7238271,-4.8627076,1
-424.28146,78.7181,6.0974894,5.7108927,3.7765827,-3.137893,-12.040713,4.5070796,-16.675344,-4.283877,-13.486313,-7.162175,0.0822669,8
-519.4476,79.87194,26.788868,23.997505,20.900986,9.712223,-9.963971,-11.74032,-13.852673,0.5902981,-15.75619,2.0217042,-3.9966335,4
-420.20877,50.899757,-11.89978,-11.310961,-11.060827,5.5410953,-10.3700905,-0.77224207,-12.926604,-0.4512758,-13.310346,14.240749,0.42999765,5
-423.33408,87.77806,14.160457,-10.990993,1.7747748,4.7685895,-7.7422485,0.8875069,-13.239091,3.5662844,-9.367667,6.513858,-4.9738283,7
-413.48666,53.614544,8.482372,-12.912507,-8.461892,2.7717314,-10.852849,2.4350708,-18.081333,-0.27434474,-18.260326,-1.9617265,-7.5603757,6
-443.67822,77.328255,14.592369,-10.610994,-8.148154,2.5284896,-5.6768847,0.50204164,-11.844716,-2.445013,-10.400143,-6.872515,-3.0436516,3
-485.1294,73.5597,13.051629,1.8316914,2.0788112,6.7844353,-1.1166703,-3.3678002,-13.268424,-2.7081804,-9.296111,6.1904316,-2.4122045,1
-417.21494,84.64912,3.7445076,-14.642199,-7.8542852,-0.022582222,-9.362149,2.1923485,-16.645906,0.88786834,-16.192577,-1.9524908,-2.3001146,8
-522.9927,76.54056,22.840876,8.311995,8.910966,10.450287,-9.346345,-8.5354,-13.497047,4.8238187,-10.058972,8.03537,-1.8343109,4
-371.24353,44.22453,-16.045828,9.044782,-3.1199317,0.8110524,-26.14342,-7.6279306,-14.890045,-11.610714,-2.565601,-1.9562166,2.9124074,5
-470.51553,62.8529,15.886908,11.405087,16.221476,1.772151,-12.819073,6.486678,-15.173365,-3.1871033,-10.271307,0.78464234,0.7139081,7
-393.11435,47.66442,4.632794,10.615929,3.4615252,-4.325149,-16.308872,0.4776553,-16.675497,-3.5183873,-21.22186,-7.920846,-4.1387486,6
-441.3669,67.03313,18.685549,11.299992,0.6317571,-2.7081904,-7.8948913,6.815235,-16.299253,-7.515217,-13.046813,-9.421724,-1.9671047,3
-532.1284,60.62855,20.873188,25.206564,13.330053,4.774049,-1.2927158,-0.24542701,-12.402204,-3.8314834,-8.713343,-2.0578382,-3.5028756,1
-436.91714,74.44698,9.848003,4.2805343,7.4503994,-5.747908,-9.513367,1.8290493,-15.469017,-6.8138456,-15.202449,-8.468987,-3.7780437,8
-519.1776,73.654175,23.975002,25.699286,18.923376,7.8892555,-10.479497,-4.3359904,-15.392129,0.9789222,-14.655852,1.9118288,-6.640599,4
-392.05295,42.174583,-10.555596,-7.970782,-2.660643,8.177145,-28.673962,-5.653713,-9.822918,-4.783933,-8.704039,8.203436,-1.8587071,5
-453.59515,73.99837,10.053195,0.8918574,12.464442,4.7598023,-17.423515,-1.779306,-16.887444,7.77753,-16.790977,4.368734,-1.090747,7
-436.13773,62.228455,4.629518,-9.427158,3.2450328,2.9125376,-15.147949,-7.4338756,-10.419962,4.631866,-21.030506,-4.408213,-4.0187497,6
-453.98425,72.2282,14.8385515,-5.1947675,3.8233664,-2.0043707,-10.891891,-0.2433926,-10.668183,1.6366891,-11.665789,-5.323817,-1.3928113,3
-515.756,63.073753,12.382773,7.7439613,14.26077,9.051389,-6.3243766,-9.720182,-10.225903,5.354698,-10.285795,3.2640333,-5.2903075,1
-413.10992,79.151665,5.956729,-6.548767,9.950371,-4.477165,-17.040003,-0.3715249,-13.907258,2.5065491,-14.780758,-6.3026605,-0.130092,8
-518.10095,72.652534,24.279173,10.897612,20.022003,9.375105,-8.52951,-12.065425,-9.768563,4.0140333,-11.713775,3.51171,-3.456266,4
-370.54178,48.389893,-21.463783,-9.322229,-10.070382,6.775611,-21.141254,2.350573,-13.285612,-3.0540357,-11.427849,6.574365,-3.4911377,5
-431.2185,87.05583,9.527437,-0.22233294,4.854114,5.842678,-8.391259,2.0456214,-9.354776,-2.4305162,-3.9828727,-1.457243,1.4594206,7
-451.7368,53.72428,4.0594454,-12.451491,-5.990606,6.2026553,-10.8992605,-0.23084174,-15.813501,-3.0352545,-12.455589,-3.1167505,-6.248564,6
-457.6876,75.06063,3.1432796,-11.555506,-7.4911895,3.32415,-11.404779,-2.9515464,-10.673071,-3.9404953,-5.741951,-6.529176,2.2976022,3
-492.87823,72.10636,13.342782,6.7103524,2.113204,7.552395,-1.3355076,-2.9543748,-10.454869,1.652115,-11.527703,4.4961505,-2.6370852,1
-467.76108,84.66689,-6.159357,-2.964669,-1.9111091,9.883404,-14.482508,2.753136,-12.854292,-4.381542,-2.4959407,-3.8508995,-4.1345234,8
-485.62967,88.34049,15.613668,7.527268,7.514208,7.96008,-1.521552,-5.848033,-8.5078335,-1.9078342,-4.8150673,4.2702336,-7.572638,4
-392.7806,49.22679,-18.025446,-11.901534,-6.723403,0.22517219,-20.151527,-1.0079188,-11.979464,0.65870255,-13.901417,8.201816,-2.9679356,5
-438.68567,80.05651,7.0043316,-5.334573,11.494436,7.638369,-7.7185884,1.8914709,-12.092999,6.2295856,-10.58769,1.11628,-4.4280305,7
-409.4163,55.108967,0.7191556,-9.560349,0.555368,-0.4769956,-15.541446,0.42583534,-13.658841,5.3006024,-16.769388,-5.8768635,-6.6424966,6
-417.44363,68.19461,6.0675597,-6.6304994,-5.9412966,-0.3373919,-15.104355,4.300654,-13.391538,-2.5072114,-13.102274,-10.957116,-2.3087528,3
-487.66687,69.23279,8.59763,4.7458735,12.821311,5.774514,-8.592002,0.151604,-12.101194,1.1421866,-7.984453,2.7812426,-4.5979137,1
-389.99762,80.579704,1.4580673,-12.004173,2.5161293,-2.167654,-17.411388,5.1399317,-15.165838,-1.1485199,-14.56218,-8.591749,-2.5486984,8
-494.27078,68.29233,14.984753,17.444633,13.726985,9.088778,-19.248165,-12.569151,-11.0725,6.330138,-10.489368,2.7867715,-4.7026796,4
-376.50116,39.918217,-12.13759,-4.6614633,-2.8368208,1.9137653,-19.710854,-4.258377,-8.896365,5.2966013,-15.295738,9.60355,-0.41974476,5
-456.03214,61.597664,1.8073848,3.0226345,14.421521,-1.2494093,-14.460434,3.201111,-8.532031,2.5092278,-7.7766495,4.103127,2.308564,7
-396.4367,43.18269,-6.706791,-0.7413985,4.4928336,0.56455266,-16.712488,-2.0415123,-14.445836,3.715703,-18.34646,-4.293299,-2.8037026,6
-452.18417,66.75195,13.351025,-2.6390975,1.5655739,1.7327362,-15.16452,3.4811218,-8.462231,-0.0037392487,-13.769858,-6.2240324,-1.0859195,3
-533.99554,65.262085,15.770914,20.028948,16.315552,8.27944,-4.725705,-0.90579,-8.727014,3.7311187,-10.286234,3.1971498,-0.8551973,1
-430.11523,61.63176,2.3590965,4.6578717,5.6805882,-1.5137175,-12.669284,3.0533247,-8.234648,-3.5268557,-13.027743,-5.4909954,-1.6507304,8
-525.811,67.89011,20.07579,16.562233,14.19521,13.562163,-12.126677,-10.55807,-11.320152,5.250324,-11.558538,5.0119386,-3.0646448,4
-437.83237,24.184242,-2.4142303,7.4459085,0.92989737,3.2097704,-16.156542,4.684507,-10.717413,-3.4769263,-9.982414,7.3594794,-3.0070522,5
-470.63028,47.005535,14.235434,18.627054,12.242738,4.1189656,-5.5194707,4.015855,-13.995667,1.002753,-13.16284,2.3293543,-1.8032295,7
-434.9035,38.62514,3.5409992,10.904065,6.4635243,0.24187201,-10.017115,3.1339555,-16.102396,0.22860545,-20.51739,-4.510956,-2.4631336,6
-456.61356,50.480015,11.408639,8.793662,2.883703,-1.1588624,-9.785111,0.048783734,-15.821383,-1.8311989,-17.278452,-4.4367685,-1.1817455,3
-507.2282,50.122665,13.7339735,23.957138,19.03338,4.7282867,-2.7618246,-3.7959044,-13.974562,-4.013505,-12.080254,4.224219,-3.612871,1
-429.896,50.332108,0.3320114,13.148576,10.245576,-6.599793,-12.31741,2.5397613,-15.328995,-2.1836147,-19.25818,-6.0369797,-1.874842,8
-520.02185,53.76046,18.874218,28.968866,18.518822,12.386009,-11.505889,-13.166217,-13.166674,2.537197,-13.57249,-0.8684445,-1.088279,4
-403.2554,17.625883,-4.7344227,6.5100155,6.359534,1.7004744,-17.83326,0.28662816,-14.680732,-5.1544194,-14.164003,4.1740384,1.4717655,5
-440.61,49.10723,19.002817,17.626625,14.318044,1.0838306,-11.225704,6.11016,-17.990202,2.2168727,-12.657879,1.077084,-2.615867,7
-441.8151,34.618862,7.2356405,7.1012893,7.334003,2.3391004,-9.695475,1.7982051,-15.5643215,-0.734269,-15.084304,-5.085884,-4.146534,6
-448.36087,48.089237,12.507115,6.6260276,8.076128,-0.70090526,-7.4760847,0.4829255,-14.490681,-2.0282009,-11.508735,-5.355534,-1.7292392,3
-500.75888,47.740112,15.803,18.441786,14.634619,10.136393,-5.707037,-7.3294096,-16.970154,-1.5579963,-15.941431,3.2874444,-5.9620867,1
-410.0194,52.944923,7.0373697,13.365871,16.391495,-5.8282156,-11.940317,4.849574,-18.292862,-2.4361567,-15.325105,-5.9753823,-2.5593855,8
-533.0003,48.25675,22.574049,23.220049,21.97094,8.988305,-5.9132395,-3.5855608,-9.849335,-1.442621,-6.3917446,5.9475408,-4.030042,4
-382.92575,35.837646,-12.357542,-1.3786087,-3.0577374,0.5429379,-20.985247,-1.6642959,-14.311381,-3.8273184,-12.609856,5.2109356,-2.62462,5
-445.0484,81.3232,25.28857,9.019311,5.0503726,5.3546968,-13.695038,3.2887332,-17.69772,-1.4997747,-6.9262414,-1.8775318,-1.7408705,7
-453.79053,42.382675,10.859907,-3.712482,0.2573024,0.6435566,-12.336559,-5.098566,-15.326904,-0.8800342,-15.004229,-7.1761494,-2.0743945,6
-444.98108,58.313103,10.9122505,-0.95383054,-3.2082677,0.107232004,-15.30481,-2.8192582,-11.242959,-3.9899507,-10.169372,-6.6010275,2.5564446,3
-500.6053,60.941673,19.389004,12.433574,7.7151103,6.24894,-3.2318876,-6.97571,-10.742022,0.82068336,-14.042594,0.7477303,-0.57690084,1
-463.43698,74.874985,1.0368922,4.7792015,-0.25956586,2.8468149,-20.208303,-0.7493496,-17.975582,-6.465075,-3.2286625,-4.3476334,3.0854578,8
-527.2053,72.12382,18.797476,22.094736,11.888432,9.090446,-1.4553325,-8.254359,-9.144624,0.4633508,-8.726945,-1.7817651,-5.381911,4
-401.688,53.081963,-2.634117,-7.4964485,-18.660511,-3.7450995,-17.229084,-1.6984065,-13.657926,0.19404325,-13.900172,7.906142,-5.747234,5
-465.66116,86.12048,33.204033,5.124182,0.8191924,-2.5050867,-4.3851204,0.019240133,-13.331887,-1.2522182,-8.947459,1.7632565,-7.7730784,7
-427.5918,62.83918,11.498241,-4.234427,-7.672576,-1.4456934,-7.5231304,3.0480587,-19.174093,-1.389837,-24.296871,-7.457332,-8.0000305,6
-455.15387,81.55465,25.465485,-6.058393,-12.452154,-5.153282,-6.900707,2.4638305,-15.606684,-3.833801,-12.2223,-11.721772,-3.0138998,3
-514.06976,78.72673,23.73875,3.0313387,6.264217,6.1571975,-0.69779474,-4.3294334,-13.602005,-2.9397166,-12.714234,3.201248,-7.4486213,1
-404.4929,95.5326,20.656256,-5.1916614,-8.64477,-7.261905,-8.423183,-3.217757,-17.441256,-2.9385986,-17.28648,-8.045859,-6.7763615,8
-546.48065,76.26162,31.40835,15.986022,9.096612,10.43027,-7.530467,-12.302116,-11.636001,5.087553,-11.371685,3.859886,-3.5008743,4
-382.1371,44.346886,-14.117726,-15.45056,-3.7674422,7.4495196,-27.076103,-2.6533642,-13.89597,-6.6368837,-7.124695,6.392031,-3.6279593,5
-458.0912,85.415474,14.438314,-0.93446064,10.676279,3.9148073,-13.304657,7.2560177,-14.731531,4.9688296,-10.215057,2.3138678,-3.491521,7
-431.1747,61.166534,7.894577,-13.067347,-1.89205,5.7726994,-15.633213,-2.7231889,-12.943019,3.07358,-15.831334,-7.501472,-7.814854,6
-441.36865,85.82455,14.583095,-11.250727,-0.7024785,3.6041536,-14.683079,4.725341,-16.729528,-0.6269914,-14.173467,-7.141085,-2.2353504,3
-501.6318,76.868,14.662411,6.4978104,10.372568,7.077561,-9.60635,-7.5496025,-12.795062,2.4969857,-11.138873,1.6816511,-6.6439657,1
-406.7719,91.29265,3.3255966,-11.109708,5.929051,-1.9925463,-14.796276,5.006995,-17.533909,0.9761757,-13.498029,-5.3071146,-4.0113654,8
-505.2494,76.313065,22.579796,5.850224,13.407198,10.535852,-6.6081576,-6.267623,-8.629249,3.8074422,-5.9847603,6.5868387,-1.9530351,4
-437.8153,42.837536,0.85243773,4.1658034,4.556042,2.6368933,-20.610659,-0.25446403,-14.486256,-5.558525,-12.206893,9.39581,-1.0823878,5
-456.24075,65.21509,16.274408,14.957898,18.47721,0.8848781,-9.385622,3.9798532,-11.670808,-0.9662368,-10.135253,0.4434236,-2.4961686,7
-433.10376,55.179443,12.983477,4.497851,7.554492,-0.41137636,-17.634373,-1.8879339,-16.634243,-1.3626453,-23.234978,-6.224024,-6.8121066,6
-475.00336,71.525734,19.125446,8.607348,7.9018044,-2.2028165,-11.209849,-1.3195094,-12.992463,-4.293305,-12.57657,-9.135,-2.4947326,3
-515.8278,61.488026,14.801597,17.339155,20.443502,5.26419,-6.1191435,-3.2056193,-13.596169,-4.7028236,-10.616285,1.3355459,-1.7202349,1
-433.24036,76.441025,14.242171,7.353493,18.737154,-7.2975054,-11.081251,1.2583117,-15.897007,2.5775332,-18.636518,-4.7392025,-2.5197184,8
-550.05914,79.092224,25.522514,24.643847,24.590166,10.7444,-11.9792385,-10.251178,-13.687668,6.5344486,-13.830617,3.2182064,-0.6618538,4
-411.85388,42.21772,-5.875092,-4.998169,4.9909406,0.576097,-25.997173,-3.5595381,-10.799431,-1.2601815,-11.276768,9.191416,-0.87360203,5
-469.55063,77.099075,13.672924,9.881817,14.092713,2.2840924,-15.054399,5.4409485,-14.525986,1.9359727,-11.003353,3.210384,-3.200595,7
-451.62848,54.218365,9.088796,-5.9571347,7.0208287,-0.4873645,-18.162643,-3.819144,-15.294406,-1.2151182,-18.68882,-9.2232895,-8.094872,6
-452.46136,80.62955,19.744646,0.076391585,3.32329,-2.2866068,-13.80757,-1.0294241,-14.082817,-3.1077907,-14.57108,-9.404732,-3.3166256,3
-520.62866,71.286514,18.19566,14.898339,13.233488,9.301,-9.21991,-10.342739,-11.313645,1.4097031,-12.619544,2.3385441,-4.2952113,1
-427.05606,80.287285,9.426902,1.5777512,13.788545,-2.723913,-17.322966,-0.94116765,-15.062457,-1.3707992,-16.405878,-7.034836,-4.1894913,8
-520.9365,73.15507,30.387096,14.416395,19.669828,8.793732,-7.8701725,-11.312881,-8.266069,2.8295362,-10.721892,4.32168,-5.54038,4
-411.4044,43.068314,-8.154392,-7.085295,1.910931,5.461843,-24.306652,0.73630416,-10.200769,0.21447147,-7.124813,4.9977684,-5.1030955,5
-457.64777,79.57004,20.4562,-1.9634097,12.303504,6.010462,-15.328699,6.2687044,-17.196426,3.5124822,-5.276192,1.0198939,-1.6975924,7
-450.71338,52.825855,15.561183,-13.619123,1.1555885,4.016559,-17.35168,-5.7647443,-14.796867,-1.4403405,-15.025678,-5.5609555,-7.4380584,6
-450.70148,73.88766,18.145351,-1.9930785,7.5100355,1.9758012,-13.123199,-0.31616098,-9.101456,-2.474762,-9.078519,-6.098429,-1.9236399,3
-504.21945,64.26796,17.80548,7.1357565,11.352307,6.0646744,-6.652463,-5.5629015,-8.3785095,2.3244996,-10.08133,2.2045906,-4.2894444,1
-449.51178,79.34132,-7.7812214,-3.0168777,4.45351,5.5875597,-23.372404,1.8840164,-17.655931,-0.5838792,-6.391272,-3.381889,1.0888245,8
-506.8603,80.81362,28.843462,10.993379,13.195403,10.602124,-3.4524503,-11.423341,-7.4806404,5.4632077,-11.084031,2.6606524,-8.122118,4
-433.9732,25.715612,2.2409408,4.1366906,8.437504,2.8081338,-18.39698,1.6793752,-12.484635,-6.079848,-11.618136,4.8009243,-2.6381605,5
-488.31738,67.76708,22.367613,15.317911,16.479769,6.647899,-9.823115,6.310468,-15.915687,-0.3430075,-18.336088,2.8046358,-2.786251,7
-464.8986,40.090145,17.072823,11.45435,11.866577,1.2275862,-13.384293,-0.72649527,-13.42596,-4.9375114,-19.286373,-4.414778,-7.3139114,6
-450.87857,67.189545,23.32238,0.8138938,5.3212733,-1.0075551,-11.312382,-2.9713724,-19.514076,-5.341595,-16.667814,-3.1943443,-7.9823256,3
-516.22345,61.50871,22.170593,17.131481,15.005379,9.612147,-6.367063,-7.5897803,-13.719269,-2.4035742,-16.55126,2.628088,-6.377639,1
-462.4065,54.014893,12.579781,16.068445,12.957411,-0.41128245,-6.790114,4.1398044,-14.907142,-7.7290583,-9.319555,-2.7418756,-3.1874669,8
-517.86707,71.4203,32.91806,19.702545,24.777729,12.688172,-7.2535486,-10.2039995,-10.4687805,-0.52355725,-13.17027,3.6479661,-5.8706207,4
-397.03537,59.06563,-14.716872,-11.660855,-3.6979003,5.317182,-21.11332,-0.8497069,-14.401381,0.34031713,-7.6185403,4.374426,-9.412468,5
-457.7866,88.67806,19.45031,-1.763171,8.330836,10.699712,-8.410235,4.302329,-15.603329,-3.937519,-2.4908943,-6.234032,-2.2824807,7
-455.23984,62.19638,10.653913,-13.441402,0.9568939,6.7911663,-13.916904,-2.3099315,-18.503212,-3.4024956,-12.2986765,-8.702566,-7.304314,6
-447.41434,90.177,17.253893,-3.2585099,1.7333177,2.574812,-10.339274,-4.5942535,-16.080406,-2.1539898,-14.086434,-10.827518,-2.3094797,3
-517.9984,81.34462,19.263039,7.804761,9.422723,9.078058,-4.0823298,-1.4795179,-12.991022,-2.2211025,-7.253156,1.121445,-4.996665,1
-473.43527,95.10089,-1.8324078,-5.5168543,0.6286444,7.5434704,-16.966717,0.554688,-19.76729,-3.6769652,-1.5926259,-6.1822987,0.017671876,8
-516.665,94.13303,29.490131,9.278589,16.021227,14.001399,-3.1516008,-7.727692,-12.295299,2.1713321,-9.945687,2.1134377,-7.640283,4
-393.12756,39.659595,-8.0585785,2.4922519,-4.472877,2.6236355,-25.878193,-11.997804,-10.485719,-4.2913756,2.759448,1.0419105,0.73888254,5
-464.01294,62.86482,11.8090315,7.3918395,13.588394,2.8815753,-11.497025,0.49069166,-16.368685,1.5402204,-12.417151,2.178464,3.599086,7
-441.39,48.56827,10.957963,1.9090774,5.964078,5.8398585,-12.916973,-0.33148214,-12.537347,0.012239648,-15.092143,-2.632787,-3.268231,6
-474.53217,76.010574,25.990974,-1.6476475,5.6756473,5.9391513,-10.714651,1.9309682,-11.786681,-2.4119782,-12.5810795,-4.4162955,-2.7234316,3
-537.56067,74.625824,18.055525,12.680694,15.467426,11.04017,-4.3693614,-8.007954,-12.832935,2.0956726,-10.850883,0.71331596,-3.5727782,1
-434.00177,61.42893,8.810025,0.023343693,5.339793,1.020591,-10.041915,3.2167053,-9.996251,0.80982935,-9.934678,-1.8798754,-0.7564532,8
-557.2203,66.45607,27.546515,20.354588,20.355013,14.333423,-7.933459,-7.2663794,-10.628131,5.910185,-10.693702,5.463761,-3.1276627,4
-463.23553,40.21715,0.83499223,6.8293,1.4243034,5.298538,-18.94097,1.2079871,-10.318674,-1.625613,-8.669129,10.582008,2.219151,5
-446.44257,60.460323,17.73799,13.6931305,15.600445,1.03176,-11.301194,2.776332,-12.020915,1.7157443,-9.002575,1.2744757,-0.42474553,7
-450.2283,38.068844,8.209521,7.7459497,6.9450917,4.0244226,-10.612236,1.6349143,-13.1892805,4.766149,-17.690035,-1.9852369,-2.1681669,6
-443.06808,60.51163,15.670376,8.690219,1.9354054,-2.7017183,-11.584603,0.6407944,-13.844616,-3.0122914,-13.227771,-6.854375,-0.036246352,3
-515.6102,61.394695,14.232479,17.679823,16.413242,5.9653244,-5.6648564,-5.0180697,-13.376796,-1.2265505,-11.875044,1.7429297,-0.90209365,1
-422.64728,63.965546,9.396471,6.559777,12.36556,-7.2008634,-14.318567,2.2821732,-15.865231,4.4304695,-17.838211,-2.3982263,-1.573119,8
-529.65906,64.88558,18.04146,25.086285,16.470076,8.422961,-13.118193,-13.446613,-13.0516205,5.068539,-10.759919,1.5005752,-0.8300068,4
-456.70404,59.49039,-4.180024,-3.9096186,-6.5862665,5.434926,-14.630448,0.19378023,-12.37537,-2.3506482,-8.618078,10.593831,-1.9970403,5
-412.86804,84.183075,17.539782,1.243068,6.2238865,2.4538486,-11.253005,4.002989,-13.957847,1.6899682,-9.935256,0.93798226,-4.7492585,7
-462.9643,47.131107,6.214249,-3.3670197,-3.5242562,1.1146771,-4.657407,-0.20682295,-19.099096,0.02861147,-11.67041,-5.489298,-2.7526975,6
-451.0059,73.093544,18.084213,-2.1234798,-4.170374,0.95455086,-9.572423,0.83310163,-12.243456,-0.37465867,-8.135738,-10.252769,0.05436123,3
-511.88406,74.58751,17.807375,8.981876,10.091371,7.2230444,-3.9186804,-1.2048728,-15.426708,-0.3749437,-7.5191326,3.5059626,-3.5842779,1
-398.0683,75.19546,8.202806,-7.687563,2.3940573,-0.56556565,-10.398409,3.4089334,-18.955559,1.5858374,-16.71342,-5.399561,-4.1158724,8
-523.81494,82.13915,23.489798,14.145094,12.262886,8.398131,-12.724148,-13.4317255,-14.711975,6.6514063,-11.500874,2.5898707,-2.989845,4
-386.909,57.03226,-9.168773,-5.328062,-15.243798,8.940034,-19.427994,-11.745581,-15.566986,-7.3128076,0.6541842,4.5109687,1.4497893,5
-477.73788,86.13806,21.100634,-1.737949,4.017974,2.9305527,-4.425667,4.6914873,-14.564536,0.1242858,-9.95312,2.4875703,-2.1991932,7
-400.77844,61.820236,6.5884733,-13.3058605,-7.14079,3.7759264,-12.09709,-1.4072046,-17.030502,-5.251969,-17.81872,0.20074162,-6.8963165,6
-439.82104,77.2847,20.577679,-13.3773155,-6.7102313,4.635091,-9.538317,0.29249793,-13.711574,-4.2140107,-9.031917,-7.732796,-2.6635177,3
-542.28284,81.57938,24.428316,9.723144,6.431677,8.715692,-0.08765667,-6.512549,-14.856172,0.17043363,-7.2323246,4.831785,-3.4120376,1
-425.65503,85.69144,14.079306,-8.641645,-5.0379558,3.3553095,-8.52788,3.3059537,-14.935377,-1.4395221,-10.920746,-4.084917,-5.749504,8
-528.8786,87.42327,32.11034,12.463282,15.298602,13.288024,-9.047052,-6.972624,-15.9632,3.4192257,-12.427332,5.1398478,-2.4134033,4
-404.63754,57.408646,2.0544927,-2.408816,-23.166565,0.6258161,-18.713923,-7.4753523,-13.187068,-4.7452188,-0.40784657,-0.30262774,1.5383345,5
-492.62604,86.12434,31.816536,3.1100383,-3.7529876,3.7069206,-4.9139075,6.436595,-14.303459,0.74388605,-8.140293,-1.5546196,-0.06068986,7
-401.69476,53.988453,15.314247,-8.897508,-17.626198,-3.4008374,-7.598116,4.757877,-14.550771,-1.4593409,-14.264178,-8.087948,1.7066358,6
-451.4197,85.64166,27.558071,-8.630176,-13.14507,1.7332646,-9.869496,4.833872,-14.439064,-5.041188,-10.016545,-12.386467,-2.1360135,3
-550.1615,85.85452,28.661266,9.646221,1.4242717,5.3123193,-0.9969795,-3.1433046,-12.149497,4.5929623,-7.0485196,3.1653042,-4.5218716,1
-436.34692,89.68889,22.679932,-9.121481,-13.325807,0.17295596,-8.429515,3.0164738,-17.592392,1.1959348,-12.449932,-8.877224,-1.0931585,8
-524.3583,91.49843,36.900097,14.325538,9.647058,7.397208,-15.005143,-7.503048,-14.973874,6.012394,-13.952393,6.4019346,-5.7828956,4
-396.4994,69.35773,-5.0727124,-17.732716,-15.151103,1.6815114,-19.751316,-1.9315376,-17.449303,-0.091777086,-12.556933,4.9172754,-0.3256053,5
